image_name,character
Sample056/img056-00862,t
Sample056/img056-00335,t
Sample056/img056-00453,t
Sample056/img056-00447,t
Sample056/img056-00321,t
Sample056/img056-00309,t
Sample056/img056-01003,t
Sample056/img056-00490,t
Sample056/img056-00484,t
Sample056/img056-00492,t
Sample056/img056-00486,t
Sample056/img056-01015,t
Sample056/img056-01001,t
Sample056/img056-00479,t
Sample056/img056-00451,t
Sample056/img056-00337,t
Sample056/img056-00323,t
Sample056/img056-00445,t
Sample056/img056-00874,t
Sample056/img056-00860,t
Sample056/img056-00848,t
Sample056/img056-00690,t
Sample056/img056-00684,t
Sample056/img056-00109,t
Sample056/img056-00135,t
Sample056/img056-00653,t
Sample056/img056-00647,t
Sample056/img056-00121,t
Sample056/img056-00900,t
Sample056/img056-00914,t
Sample056/img056-00082,t
Sample056/img056-00928,t
Sample056/img056-00096,t
Sample056/img056-00069,t
Sample056/img056-00041,t
Sample056/img056-00727,t
Sample056/img056-00733,t
Sample056/img056-00055,t
Sample056/img056-00280,t
Sample056/img056-00294,t
Sample056/img056-00519,t
Sample056/img056-00525,t
Sample056/img056-00243,t
Sample056/img056-00257,t
Sample056/img056-00531,t
Sample056/img056-00256,t
Sample056/img056-00530,t
Sample056/img056-00524,t
Sample056/img056-00242,t
Sample056/img056-00518,t
Sample056/img056-00295,t
Sample056/img056-00281,t
Sample056/img056-00732,t
Sample056/img056-00054,t
Sample056/img056-00040,t
Sample056/img056-00726,t
Sample056/img056-00068,t
Sample056/img056-00929,t
Sample056/img056-00097,t
Sample056/img056-00083,t
Sample056/img056-00915,t
Sample056/img056-00901,t
Sample056/img056-00646,t
Sample056/img056-00120,t
Sample056/img056-00134,t
Sample056/img056-00652,t
Sample056/img056-00108,t
Sample056/img056-00685,t
Sample056/img056-00691,t
Sample056/img056-00849,t
Sample056/img056-00861,t
Sample056/img056-00875,t
Sample056/img056-00322,t
Sample056/img056-00444,t
Sample056/img056-00450,t
Sample056/img056-00336,t
Sample056/img056-01000,t
Sample056/img056-00478,t
Sample056/img056-01014,t
Sample056/img056-00487,t
Sample056/img056-00493,t
Sample056/img056-00497,t
Sample056/img056-00483,t
Sample056/img056-00332,t
Sample056/img056-00454,t
Sample056/img056-00440,t
Sample056/img056-00326,t
Sample056/img056-01010,t
Sample056/img056-00468,t
Sample056/img056-01004,t
Sample056/img056-00695,t
Sample056/img056-00859,t
Sample056/img056-00681,t
Sample056/img056-00871,t
Sample056/img056-00865,t
Sample056/img056-00656,t
Sample056/img056-00130,t
Sample056/img056-00124,t
Sample056/img056-00642,t
Sample056/img056-00118,t
Sample056/img056-00939,t
Sample056/img056-00087,t
Sample056/img056-00093,t
Sample056/img056-00905,t
Sample056/img056-00911,t
Sample056/img056-00722,t
Sample056/img056-00044,t
Sample056/img056-00050,t
Sample056/img056-00736,t
Sample056/img056-00078,t
Sample056/img056-00285,t
Sample056/img056-00291,t
Sample056/img056-00246,t
Sample056/img056-00520,t
Sample056/img056-00534,t
Sample056/img056-00252,t
Sample056/img056-00508,t
Sample056/img056-00509,t
Sample056/img056-00535,t
Sample056/img056-00253,t
Sample056/img056-00247,t
Sample056/img056-00521,t
Sample056/img056-00290,t
Sample056/img056-00284,t
Sample056/img056-00079,t
Sample056/img056-00051,t
Sample056/img056-00737,t
Sample056/img056-00723,t
Sample056/img056-00045,t
Sample056/img056-00910,t
Sample056/img056-00904,t
Sample056/img056-00092,t
Sample056/img056-00938,t
Sample056/img056-00086,t
Sample056/img056-00119,t
Sample056/img056-00125,t
Sample056/img056-00643,t
Sample056/img056-00657,t
Sample056/img056-00131,t
Sample056/img056-00864,t
Sample056/img056-00870,t
Sample056/img056-00680,t
Sample056/img056-00858,t
Sample056/img056-00694,t
Sample056/img056-01005,t
Sample056/img056-01011,t
Sample056/img056-00469,t
Sample056/img056-00441,t
Sample056/img056-00327,t
Sample056/img056-00333,t
Sample056/img056-00455,t
Sample056/img056-00482,t
Sample056/img056-00496,t
Sample056/img056-00480,t
Sample056/img056-00494,t
Sample056/img056-00325,t
Sample056/img056-00443,t
Sample056/img056-00457,t
Sample056/img056-00331,t
Sample056/img056-00319,t
Sample056/img056-01007,t
Sample056/img056-01013,t
Sample056/img056-00682,t
Sample056/img056-00696,t
Sample056/img056-00866,t
Sample056/img056-00872,t
Sample056/img056-00641,t
Sample056/img056-00899,t
Sample056/img056-00127,t
Sample056/img056-00133,t
Sample056/img056-00655,t
Sample056/img056-00669,t
Sample056/img056-00090,t
Sample056/img056-00084,t
Sample056/img056-00912,t
Sample056/img056-00906,t
Sample056/img056-00735,t
Sample056/img056-00053,t
Sample056/img056-00047,t
Sample056/img056-00721,t
Sample056/img056-00709,t
Sample056/img056-00292,t
Sample056/img056-00286,t
Sample056/img056-00251,t
Sample056/img056-00537,t
Sample056/img056-00523,t
Sample056/img056-00245,t
Sample056/img056-00279,t
Sample056/img056-00278,t
Sample056/img056-00522,t
Sample056/img056-00244,t
Sample056/img056-00250,t
Sample056/img056-00536,t
Sample056/img056-00287,t
Sample056/img056-00293,t
Sample056/img056-00708,t
Sample056/img056-00046,t
Sample056/img056-00720,t
Sample056/img056-00734,t
Sample056/img056-00052,t
Sample056/img056-00907,t
Sample056/img056-00913,t
Sample056/img056-00085,t
Sample056/img056-00091,t
Sample056/img056-00668,t
Sample056/img056-00132,t
Sample056/img056-00654,t
Sample056/img056-00898,t
Sample056/img056-00640,t
Sample056/img056-00126,t
Sample056/img056-00873,t
Sample056/img056-00867,t
Sample056/img056-00697,t
Sample056/img056-00683,t
Sample056/img056-01012,t
Sample056/img056-01006,t
Sample056/img056-00318,t
Sample056/img056-00456,t
Sample056/img056-00330,t
Sample056/img056-00324,t
Sample056/img056-00442,t
Sample056/img056-00495,t
Sample056/img056-00481,t
Sample056/img056-00380,t
Sample056/img056-00394,t
Sample056/img056-00419,t
Sample056/img056-00343,t
Sample056/img056-00425,t
Sample056/img056-00431,t
Sample056/img056-00357,t
Sample056/img056-00800,t
Sample056/img056-00814,t
Sample056/img056-00182,t
Sample056/img056-00196,t
Sample056/img056-00828,t
Sample056/img056-00169,t
Sample056/img056-00627,t
Sample056/img056-00141,t
Sample056/img056-00155,t
Sample056/img056-00633,t
Sample056/img056-00974,t
Sample056/img056-00960,t
Sample056/img056-00790,t
Sample056/img056-00948,t
Sample056/img056-00784,t
Sample056/img056-00009,t
Sample056/img056-00753,t
Sample056/img056-00035,t
Sample056/img056-00021,t
Sample056/img056-00747,t
Sample056/img056-00592,t
Sample056/img056-00586,t
Sample056/img056-00579,t
Sample056/img056-00237,t
Sample056/img056-00551,t
Sample056/img056-00545,t
Sample056/img056-00223,t
Sample056/img056-00544,t
Sample056/img056-00222,t
Sample056/img056-00236,t
Sample056/img056-00550,t
Sample056/img056-00578,t
Sample056/img056-00587,t
Sample056/img056-00593,t
Sample056/img056-00020,t
Sample056/img056-00746,t
Sample056/img056-00752,t
Sample056/img056-00034,t
Sample056/img056-00008,t
Sample056/img056-00785,t
Sample056/img056-00949,t
Sample056/img056-00791,t
Sample056/img056-00961,t
Sample056/img056-00975,t
Sample056/img056-00154,t
Sample056/img056-00632,t
Sample056/img056-00626,t
Sample056/img056-00140,t
Sample056/img056-00168,t
Sample056/img056-00197,t
Sample056/img056-00829,t
Sample056/img056-00183,t
Sample056/img056-00815,t
Sample056/img056-00801,t
Sample056/img056-00430,t
Sample056/img056-00356,t
Sample056/img056-00342,t
Sample056/img056-00424,t
Sample056/img056-00418,t
Sample056/img056-00395,t
Sample056/img056-00381,t
Sample056/img056-00397,t
Sample056/img056-00383,t
Sample056/img056-00368,t
Sample056/img056-00354,t
Sample056/img056-00432,t
Sample056/img056-00426,t
Sample056/img056-00340,t
Sample056/img056-00817,t
Sample056/img056-00803,t
Sample056/img056-00195,t
Sample056/img056-00181,t
Sample056/img056-00618,t
Sample056/img056-00630,t
Sample056/img056-00156,t
Sample056/img056-00142,t
Sample056/img056-00624,t
Sample056/img056-00963,t
Sample056/img056-00977,t
Sample056/img056-00787,t
Sample056/img056-00793,t
Sample056/img056-00778,t
Sample056/img056-00744,t
Sample056/img056-00022,t
Sample056/img056-00036,t
Sample056/img056-00988,t
Sample056/img056-00750,t
Sample056/img056-00585,t
Sample056/img056-00591,t
Sample056/img056-00208,t
Sample056/img056-00220,t
Sample056/img056-00546,t
Sample056/img056-00552,t
Sample056/img056-00234,t
Sample056/img056-00553,t
Sample056/img056-00235,t
Sample056/img056-00221,t
Sample056/img056-00547,t
Sample056/img056-00209,t
Sample056/img056-00590,t
Sample056/img056-00584,t
Sample056/img056-00037,t
Sample056/img056-00751,t
Sample056/img056-00989,t
Sample056/img056-00745,t
Sample056/img056-00023,t
Sample056/img056-00779,t
Sample056/img056-00792,t
Sample056/img056-00786,t
Sample056/img056-00976,t
Sample056/img056-00962,t
Sample056/img056-00143,t
Sample056/img056-00625,t
Sample056/img056-00631,t
Sample056/img056-00157,t
Sample056/img056-00619,t
Sample056/img056-00180,t
Sample056/img056-00194,t
Sample056/img056-00802,t
Sample056/img056-00816,t
Sample056/img056-00427,t
Sample056/img056-00341,t
Sample056/img056-00355,t
Sample056/img056-00433,t
Sample056/img056-00369,t
Sample056/img056-00382,t
Sample056/img056-00396,t
Sample056/img056-00392,t
Sample056/img056-00386,t
Sample056/img056-00437,t
Sample056/img056-00351,t
Sample056/img056-00345,t
Sample056/img056-00423,t
Sample056/img056-00379,t
Sample056/img056-00190,t
Sample056/img056-00184,t
Sample056/img056-00812,t
Sample056/img056-00806,t
Sample056/img056-00153,t
Sample056/img056-00635,t
Sample056/img056-00621,t
Sample056/img056-00147,t
Sample056/img056-00609,t
Sample056/img056-00782,t
Sample056/img056-00796,t
Sample056/img056-00966,t
Sample056/img056-00972,t
Sample056/img056-00027,t
Sample056/img056-00999,t
Sample056/img056-00741,t
Sample056/img056-00755,t
Sample056/img056-00033,t
Sample056/img056-00769,t
Sample056/img056-00580,t
Sample056/img056-00594,t
Sample056/img056-00543,t
Sample056/img056-00225,t
Sample056/img056-00231,t
Sample056/img056-00557,t
Sample056/img056-00219,t
Sample056/img056-00218,t
Sample056/img056-00230,t
Sample056/img056-00556,t
Sample056/img056-00542,t
Sample056/img056-00224,t
Sample056/img056-00595,t
Sample056/img056-00581,t
Sample056/img056-00768,t
Sample056/img056-00754,t
Sample056/img056-00032,t
Sample056/img056-00026,t
Sample056/img056-00740,t
Sample056/img056-00998,t
Sample056/img056-00973,t
Sample056/img056-00967,t
Sample056/img056-00797,t
Sample056/img056-00783,t
Sample056/img056-00608,t
Sample056/img056-00620,t
Sample056/img056-00146,t
Sample056/img056-00152,t
Sample056/img056-00634,t
Sample056/img056-00807,t
Sample056/img056-00813,t
Sample056/img056-00185,t
Sample056/img056-00191,t
Sample056/img056-00378,t
Sample056/img056-00344,t
Sample056/img056-00422,t
Sample056/img056-00436,t
Sample056/img056-00350,t
Sample056/img056-00387,t
Sample056/img056-00393,t
Sample056/img056-00385,t
Sample056/img056-00391,t
Sample056/img056-00420,t
Sample056/img056-00346,t
Sample056/img056-00352,t
Sample056/img056-00434,t
Sample056/img056-00408,t
Sample056/img056-00187,t
Sample056/img056-00839,t
Sample056/img056-00193,t
Sample056/img056-00805,t
Sample056/img056-00811,t
Sample056/img056-00144,t
Sample056/img056-00622,t
Sample056/img056-00636,t
Sample056/img056-00150,t
Sample056/img056-00178,t
Sample056/img056-00795,t
Sample056/img056-00781,t
Sample056/img056-00959,t
Sample056/img056-00971,t
Sample056/img056-00965,t
Sample056/img056-00030,t
Sample056/img056-00756,t
Sample056/img056-00742,t
Sample056/img056-00024,t
Sample056/img056-00018,t
Sample056/img056-00597,t
Sample056/img056-00583,t
Sample056/img056-00554,t
Sample056/img056-00232,t
Sample056/img056-00226,t
Sample056/img056-00540,t
Sample056/img056-00568,t
Sample056/img056-00569,t
Sample056/img056-00227,t
Sample056/img056-00541,t
Sample056/img056-00555,t
Sample056/img056-00233,t
Sample056/img056-00582,t
Sample056/img056-00596,t
Sample056/img056-00019,t
Sample056/img056-00743,t
Sample056/img056-00025,t
Sample056/img056-00031,t
Sample056/img056-00757,t
Sample056/img056-00964,t
Sample056/img056-00970,t
Sample056/img056-00958,t
Sample056/img056-00780,t
Sample056/img056-00794,t
Sample056/img056-00179,t
Sample056/img056-00637,t
Sample056/img056-00151,t
Sample056/img056-00145,t
Sample056/img056-00623,t
Sample056/img056-00810,t
Sample056/img056-00804,t
Sample056/img056-00192,t
Sample056/img056-00186,t
Sample056/img056-00838,t
Sample056/img056-00409,t
Sample056/img056-00353,t
Sample056/img056-00435,t
Sample056/img056-00421,t
Sample056/img056-00347,t
Sample056/img056-00390,t
Sample056/img056-00384,t
Sample056/img056-00389,t
Sample056/img056-00438,t
Sample056/img056-00362,t
Sample056/img056-00404,t
Sample056/img056-00410,t
Sample056/img056-00376,t
Sample056/img056-00821,t
Sample056/img056-00835,t
Sample056/img056-00809,t
Sample056/img056-00148,t
Sample056/img056-00606,t
Sample056/img056-00160,t
Sample056/img056-00174,t
Sample056/img056-00612,t
Sample056/img056-00955,t
Sample056/img056-00799,t
Sample056/img056-00941,t
Sample056/img056-00969,t
Sample056/img056-00996,t
Sample056/img056-00028,t
Sample056/img056-00982,t
Sample056/img056-00772,t
Sample056/img056-00014,t
Sample056/img056-00766,t
Sample056/img056-00558,t
Sample056/img056-00216,t
Sample056/img056-00570,t
Sample056/img056-00564,t
Sample056/img056-00202,t
Sample056/img056-00565,t
Sample056/img056-00203,t
Sample056/img056-00217,t
Sample056/img056-00571,t
Sample056/img056-00559,t
Sample056/img056-00001,t
Sample056/img056-00767,t
Sample056/img056-00773,t
Sample056/img056-00015,t
Sample056/img056-00983,t
Sample056/img056-00997,t
Sample056/img056-00029,t
Sample056/img056-00968,t
Sample056/img056-00940,t
Sample056/img056-00798,t
Sample056/img056-00954,t
Sample056/img056-00175,t
Sample056/img056-00613,t
Sample056/img056-00607,t
Sample056/img056-00161,t
Sample056/img056-00149,t
Sample056/img056-00808,t
Sample056/img056-00834,t
Sample056/img056-00820,t
Sample056/img056-00411,t
Sample056/img056-00377,t
Sample056/img056-00363,t
Sample056/img056-00405,t
Sample056/img056-00439,t
Sample056/img056-00388,t
Sample056/img056-00349,t
Sample056/img056-00375,t
Sample056/img056-00413,t
Sample056/img056-00407,t
Sample056/img056-00361,t
Sample056/img056-00836,t
Sample056/img056-00188,t
Sample056/img056-00822,t
Sample056/img056-00639,t
Sample056/img056-00611,t
Sample056/img056-00177,t
Sample056/img056-00163,t
Sample056/img056-00605,t
Sample056/img056-00942,t
Sample056/img056-00956,t
Sample056/img056-00981,t
Sample056/img056-00759,t
Sample056/img056-00995,t
Sample056/img056-00765,t
Sample056/img056-00003,t
Sample056/img056-00017,t
Sample056/img056-00771,t
Sample056/img056-00598,t
Sample056/img056-00229,t
Sample056/img056-00201,t
Sample056/img056-00567,t
Sample056/img056-00573,t
Sample056/img056-00215,t
Sample056/img056-00572,t
Sample056/img056-00214,t
Sample056/img056-00200,t
Sample056/img056-00566,t
Sample056/img056-00228,t
Sample056/img056-00599,t
Sample056/img056-00016,t
Sample056/img056-00770,t
Sample056/img056-00764,t
Sample056/img056-00002,t
Sample056/img056-00994,t
Sample056/img056-00758,t
Sample056/img056-00980,t
Sample056/img056-00957,t
Sample056/img056-00943,t
Sample056/img056-00162,t
Sample056/img056-00604,t
Sample056/img056-00610,t
Sample056/img056-00176,t
Sample056/img056-00638,t
Sample056/img056-00823,t
Sample056/img056-00837,t
Sample056/img056-00189,t
Sample056/img056-00406,t
Sample056/img056-00360,t
Sample056/img056-00374,t
Sample056/img056-00412,t
Sample056/img056-00348,t
Sample056/img056-00416,t
Sample056/img056-00370,t
Sample056/img056-00364,t
Sample056/img056-00402,t
Sample056/img056-00358,t
Sample056/img056-00833,t
Sample056/img056-00827,t
Sample056/img056-00199,t
Sample056/img056-00172,t
Sample056/img056-00614,t
Sample056/img056-00600,t
Sample056/img056-00166,t
Sample056/img056-00628,t
Sample056/img056-00947,t
Sample056/img056-00953,t
Sample056/img056-00006,t
Sample056/img056-00760,t
Sample056/img056-00774,t
Sample056/img056-00012,t
Sample056/img056-00984,t
Sample056/img056-00990,t
Sample056/img056-00748,t
Sample056/img056-00589,t
Sample056/img056-00562,t
Sample056/img056-00204,t
Sample056/img056-00210,t
Sample056/img056-00576,t
Sample056/img056-00238,t
Sample056/img056-00239,t
Sample056/img056-00211,t
Sample056/img056-00577,t
Sample056/img056-00563,t
Sample056/img056-00205,t
Sample056/img056-00588,t
Sample056/img056-00749,t
Sample056/img056-00991,t
Sample056/img056-00985,t
Sample056/img056-00775,t
Sample056/img056-00013,t
Sample056/img056-00007,t
Sample056/img056-00761,t
Sample056/img056-00952,t
Sample056/img056-00946,t
Sample056/img056-00629,t
Sample056/img056-00601,t
Sample056/img056-00167,t
Sample056/img056-00173,t
Sample056/img056-00615,t
